country,industry,ai_tool,year,age_group,company_size,avg_adoption_rate,total_dau,records_count
China,Transportation,Midjourney,2023,25-34,Enterprise,40.967,52361,10
China,Transportation,Midjourney,2023,25-34,SME,65.026,66552,10
China,Transportation,Midjourney,2023,25-34,Startup,24.7155555555556,45372,9
China,Transportation,Midjourney,2023,35-44,Enterprise,52.0866666666667,68591,12
China,Transportation,Midjourney,2023,35-44,SME,64.4633333333333,13010,3
China,Transportation,Midjourney,2023,35-44,Startup,63.7381818181818,49572,11
China,Transportation,Midjourney,2023,45-54,Enterprise,48.213,67210,10
China,Transportation,Midjourney,2023,45-54,SME,36.81,37238,6
China,Transportation,Midjourney,2023,45-54,Startup,48.8085714285714,21617,7
China,Transportation,Midjourney,2023,55+,Enterprise,52.3492857142857,89362,14
China,Transportation,Midjourney,2023,55+,SME,49.18,55713,14
China,Transportation,Midjourney,2023,55+,Startup,48.26,62062,12
China,Transportation,Midjourney,2024,18-24,Enterprise,42.0513043478261,124703,23
China,Transportation,Midjourney,2024,18-24,SME,40.7988235294118,88185,17
China,Transportation,Midjourney,2024,18-24,Startup,51.1793939393939,153887,33
China,Transportation,Midjourney,2024,25-34,Enterprise,42.9548148148148,128587,27
China,Transportation,Midjourney,2024,25-34,SME,61.9673913043478,116921,23
China,Transportation,Midjourney,2024,25-34,Startup,63.071,107748,20
China,Transportation,Midjourney,2024,35-44,Enterprise,54.5688235294118,87158,17
China,Transportation,Midjourney,2024,35-44,SME,59.0122222222222,112521,27
China,Transportation,Midjourney,2024,35-44,Startup,48.9132258064516,162345,31
China,Transportation,Midjourney,2024,45-54,Enterprise,47.7294285714286,180175,35
China,Transportation,Midjourney,2024,45-54,SME,48.5542857142857,133091,28
China,Transportation,Midjourney,2024,45-54,Startup,59.0491666666667,131096,24
China,Transportation,Midjourney,2024,55+,Enterprise,50.8067857142857,146611,28
China,Transportation,Midjourney,2024,55+,SME,50.5414814814815,151980,27
China,Transportation,Midjourney,2024,55+,Startup,50.673,84062,20
China,Transportation,Stable Diffusion,2023,18-24,Enterprise,35.516,21181,5
China,Transportation,Stable Diffusion,2023,18-24,SME,39.42,30389,5
China,Transportation,Stable Diffusion,2023,18-24,Startup,59.15,18249,4
China,Transportation,Stable Diffusion,2023,25-34,Enterprise,57.595,15285,4
China,Transportation,Stable Diffusion,2023,25-34,SME,41.74,39618,5
China,Transportation,Stable Diffusion,2023,25-34,Startup,56.474,21766,5
China,Transportation,Stable Diffusion,2023,35-44,Enterprise,46.778,26582,5
China,Transportation,Stable Diffusion,2023,35-44,SME,61.5028571428571,39812,7
China,Transportation,Stable Diffusion,2023,35-44,Startup,59.6657142857143,31801,7
China,Transportation,Stable Diffusion,2023,45-54,Enterprise,42.022,29098,5
China,Transportation,Stable Diffusion,2023,45-54,SME,32.538,30672,5
China,Transportation,Stable Diffusion,2023,45-54,Startup,62.895,30166,4
China,Transportation,Stable Diffusion,2023,55+,Enterprise,45.66,3709,2
China,Transportation,Stable Diffusion,2023,55+,SME,65.535,18238,4
China,Transportation,Stable Diffusion,2023,55+,Startup,35.83,29503,4
China,Transportation,Stable Diffusion,2024,18-24,Enterprise,43.0757142857143,68293,14
China,Transportation,Stable Diffusion,2024,18-24,SME,35.2921428571429,71148,14
China,Transportation,Stable Diffusion,2024,18-24,Startup,50.9144444444444,71955,18
China,Transportation,Stable Diffusion,2024,25-34,Enterprise,44.9264285714286,85504,14
China,Transportation,Stable Diffusion,2024,25-34,SME,43.459,53805,10
China,Transportation,Stable Diffusion,2024,25-34,Startup,48.0026666666667,65002,15
China,Transportation,Stable Diffusion,2024,35-44,Enterprise,61.7616666666667,79388,18
China,Transportation,Stable Diffusion,2024,35-44,SME,35.9772727272727,60278,11
China,Transportation,Stable Diffusion,2024,35-44,Startup,44.413125,79630,16
China,Transportation,Stable Diffusion,2024,45-54,Enterprise,40.0244444444444,44984,9
China,Transportation,Stable Diffusion,2024,45-54,SME,48.2213333333333,42815,15
China,Transportation,Stable Diffusion,2024,45-54,Startup,39.4264285714286,85494,14
China,Transportation,Stable Diffusion,2024,55+,Enterprise,64.3571428571429,23541,7
China,Transportation,Stable Diffusion,2024,55+,SME,43.3242857142857,38957,7
China,Transportation,Stable Diffusion,2024,55+,Startup,49.3657142857143,70365,14
France,Agriculture,Bard,2023,18-24,Enterprise,15.48,4168,1
France,Agriculture,Bard,2023,18-24,SME,42.115,7500,2
France,Agriculture,Bard,2023,18-24,Startup,30.1933333333333,15037,3
France,Agriculture,Bard,2023,25-34,Enterprise,30.885,12340,2
France,Agriculture,Bard,2023,25-34,SME,45.8675,13204,4
France,Agriculture,Bard,2023,25-34,Startup,32.53,19846,5
France,Agriculture,Bard,2023,35-44,Enterprise,90.8,2838,1
France,Agriculture,Bard,2023,35-44,SME,59.42,17442,4
France,Agriculture,Bard,2023,35-44,Startup,46.305,8168,2
France,Agriculture,Bard,2023,45-54,Enterprise,25.0166666666667,26195,3
France,Agriculture,Bard,2023,45-54,SME,36.215,11348,4
France,Agriculture,Bard,2023,45-54,Startup,25.974,26785,5
France,Agriculture,Bard,2023,55+,Enterprise,44.7983333333333,24659,6
France,Agriculture,Bard,2023,55+,SME,58.3025,12752,4
France,Agriculture,Bard,2023,55+,Startup,65.75,12910,3
France,Agriculture,Bard,2024,18-24,Enterprise,44.196,27344,5
France,Agriculture,Bard,2024,18-24,SME,52.4128571428571,49213,7
France,Agriculture,Bard,2024,18-24,Startup,71.6325,48966,8
France,Agriculture,Bard,2024,25-34,Enterprise,40.6071428571429,35379,7
France,Agriculture,Bard,2024,25-34,SME,55.59,20502,4
France,Agriculture,Bard,2024,25-34,Startup,45.021,57331,10
France,Agriculture,Bard,2024,35-44,Enterprise,41.7133333333333,42548,9
France,Agriculture,Bard,2024,35-44,SME,45.5457142857143,33248,7
France,Agriculture,Bard,2024,35-44,Startup,40.1775,26638,4
France,Agriculture,Bard,2024,45-54,Enterprise,12.2533333333333,31230,6
France,Agriculture,Bard,2024,45-54,SME,47.28,38139,9
France,Agriculture,Bard,2024,45-54,Startup,38.9825,36896,8
France,Agriculture,Bard,2024,55+,Enterprise,52.45,48296,8
France,Agriculture,Bard,2024,55+,SME,51.3075,71943,12
France,Agriculture,Bard,2024,55+,Startup,38.1633333333333,47834,9
France,Agriculture,ChatGPT,2023,18-24,Enterprise,45.6475,92223,16
France,Agriculture,ChatGPT,2023,18-24,SME,59.045,40525,12
France,Agriculture,ChatGPT,2023,18-24,Startup,58.87125,39313,8
France,Agriculture,ChatGPT,2023,25-34,Enterprise,50.8193333333333,74775,15
France,Agriculture,ChatGPT,2023,25-34,SME,45.26125,113379,24
France,Agriculture,ChatGPT,2023,25-34,Startup,48.8566666666667,70811,18
France,Agriculture,ChatGPT,2023,35-44,Enterprise,49.45125,78218,16
France,Agriculture,ChatGPT,2023,35-44,SME,48.098,42194,10
France,Agriculture,ChatGPT,2023,35-44,Startup,57.6182608695652,103868,23
France,Agriculture,ChatGPT,2023,45-54,Enterprise,56.7976470588235,102004,17
France,Agriculture,ChatGPT,2023,45-54,SME,45.5142857142857,32063,7
France,Agriculture,ChatGPT,2023,45-54,Startup,52.4753333333333,79767,15
France,Agriculture,ChatGPT,2023,55+,Enterprise,50.0021428571429,72128,14
France,Agriculture,ChatGPT,2023,55+,SME,58.7653333333333,85582,15
France,Agriculture,ChatGPT,2023,55+,Startup,43.6986666666667,69830,15
France,Agriculture,ChatGPT,2024,18-24,Enterprise,50.5421875,146060,32
France,Agriculture,ChatGPT,2024,18-24,SME,51.1394444444444,141265,36
France,Agriculture,ChatGPT,2024,18-24,Startup,49.68,236048,45
France,Agriculture,ChatGPT,2024,25-34,Enterprise,54.281875,137147,32
France,Agriculture,ChatGPT,2024,25-34,SME,56.7467857142857,139066,28
France,Agriculture,ChatGPT,2024,25-34,Startup,53.0311111111111,166166,36
France,Agriculture,ChatGPT,2024,35-44,Enterprise,51.52,103590,25
France,Agriculture,ChatGPT,2024,35-44,SME,50.6802631578947,192785,38
France,Agriculture,ChatGPT,2024,35-44,Startup,49.7578048780488,234534,41
France,Agriculture,ChatGPT,2024,45-54,Enterprise,46.0012903225806,155615,31
France,Agriculture,ChatGPT,2024,45-54,SME,50.0014285714286,110562,21
France,Agriculture,ChatGPT,2024,45-54,Startup,48.419,161302,30
France,Agriculture,ChatGPT,2024,55+,Enterprise,51.2766666666667,169515,36
France,Agriculture,ChatGPT,2024,55+,SME,40.6377419354839,175755,31
France,Agriculture,ChatGPT,2024,55+,Startup,50.5086111111111,195665,36
France,Agriculture,Claude,2023,18-24,Enterprise,48.76,10526,2
France,Agriculture,Claude,2023,18-24,SME,80.67,13479,2
France,Agriculture,Claude,2023,18-24,Startup,52.98,8461,2
France,Agriculture,Claude,2023,25-34,Enterprise,72.085,14665,2
France,Agriculture,Claude,2023,25-34,SME,61.525,12930,4
France,Agriculture,Claude,2023,35-44,Startup,42.49,8748,1
France,Agriculture,Claude,2023,45-54,Enterprise,54.22,9993,1
France,Agriculture,Claude,2023,45-54,Startup,31.48,6903,2
France,Agriculture,Claude,2023,55+,Enterprise,36.37,12833,2
France,Agriculture,Claude,2023,55+,SME,57.58,5155,1
France,Agriculture,Claude,2024,18-24,Enterprise,81.72,5381,2
France,Agriculture,Claude,2024,18-24,SME,41.6025,27662,4
France,Agriculture,Claude,2024,18-24,Startup,43.9955555555556,41529,9
France,Agriculture,Claude,2024,25-34,Enterprise,47.6514285714286,40379,7
France,Agriculture,Claude,2024,25-34,SME,37.93,24207,4
France,Agriculture,Claude,2024,25-34,Startup,65.71,37435,5
France,Agriculture,Claude,2024,35-44,Enterprise,62.21,43143,7
France,Agriculture,Claude,2024,35-44,Startup,48.28,764,1
France,Agriculture,Claude,2024,45-54,Enterprise,56.675,15266,4
France,Agriculture,Claude,2024,45-54,SME,40.7333333333333,32012,6
France,Agriculture,Claude,2024,45-54,Startup,69.396,23226,5
France,Agriculture,Claude,2024,55+,Enterprise,50.84,9228,2
France,Agriculture,Claude,2024,55+,SME,55.168,24593,5
France,Agriculture,Claude,2024,55+,Startup,39.314,19682,5
France,Agriculture,Midjourney,2023,18-24,Enterprise,41.2527272727273,57285,11
France,Agriculture,Midjourney,2023,18-24,SME,57.2642857142857,66408,14
France,Agriculture,Midjourney,2023,18-24,Startup,51.645,61027,12
France,Agriculture,Midjourney,2023,25-34,Enterprise,66.0844444444444,36768,9
France,Agriculture,Midjourney,2023,25-34,SME,33.3566666666667,83908,12
France,Agriculture,Midjourney,2023,25-34,Startup,64.9454545454545,65210,11
France,Agriculture,Midjourney,2023,35-44,Enterprise,46.99,79054,15
France,Agriculture,Midjourney,2023,35-44,SME,60.6064285714286,71460,14
France,Agriculture,Midjourney,2023,35-44,Startup,59.52,45958,8
France,Agriculture,Midjourney,2023,45-54,Enterprise,44.8422222222222,33553,9
France,Agriculture,Midjourney,2023,45-54,SME,63.4544444444444,45176,9
France,Agriculture,Midjourney,2023,45-54,Startup,46.9846666666667,81365,15
France,Agriculture,Midjourney,2023,55+,Enterprise,43.4375,33691,8
France,Agriculture,Midjourney,2023,55+,SME,62.8047058823529,80563,17
France,Agriculture,Midjourney,2023,55+,Startup,39.4718181818182,52208,11
France,Agriculture,Midjourney,2024,18-24,Enterprise,57.7695238095238,116929,21
France,Agriculture,Midjourney,2024,18-24,SME,43.6473333333333,149082,30
France,Agriculture,Midjourney,2024,18-24,Startup,56.1369565217391,113365,23
France,Agriculture,Midjourney,2024,25-34,Enterprise,54.846,84196,20
France,Agriculture,Midjourney,2024,25-34,SME,50.2975675675676,187285,37
France,Agriculture,Midjourney,2024,25-34,Startup,51.3618518518519,148331,27
France,Agriculture,Midjourney,2024,35-44,Enterprise,45.5227777777778,105072,18
France,Agriculture,Midjourney,2024,35-44,SME,49.3775,181926,36
France,Agriculture,Midjourney,2024,35-44,Startup,38.8075,126939,24
France,Agriculture,Midjourney,2024,45-54,Enterprise,58.6355555555556,135851,27
France,Agriculture,Midjourney,2024,45-54,SME,48.3991666666667,109391,24
France,Agriculture,Midjourney,2024,45-54,Startup,49.3246428571429,150765,28
France,Agriculture,Midjourney,2024,55+,Enterprise,51.6324324324324,154871,37
France,Agriculture,Midjourney,2024,55+,SME,54.9625,137016,24
France,Agriculture,Midjourney,2024,55+,Startup,70.923,51460,10
France,Agriculture,Stable Diffusion,2023,18-24,Enterprise,70.54,25296,5
France,Agriculture,Stable Diffusion,2023,18-24,SME,54.3275,26949,4
France,Agriculture,Stable Diffusion,2023,18-24,Startup,59.8925,15909,4
France,Agriculture,Stable Diffusion,2023,25-34,Enterprise,59.27,13794,2
France,Agriculture,Stable Diffusion,2023,25-34,SME,41.056,44950,10
France,Agriculture,Stable Diffusion,2023,25-34,Startup,74.15,18689,4
France,Agriculture,Stable Diffusion,2023,35-44,Enterprise,56.94625,41093,8
France,Agriculture,Stable Diffusion,2023,35-44,SME,67.38,16857,4
France,Agriculture,Stable Diffusion,2023,35-44,Startup,66.5933333333333,22354,6
France,Agriculture,Stable Diffusion,2023,45-54,Enterprise,55.906,33613,5
France,Agriculture,Stable Diffusion,2023,45-54,SME,62.612,31842,5
France,Agriculture,Stable Diffusion,2023,45-54,Startup,41.66,4929,2
France,Agriculture,Stable Diffusion,2023,55+,Enterprise,32.8375,7376,4
France,Agriculture,Stable Diffusion,2023,55+,SME,50.0,26541,5
France,Agriculture,Stable Diffusion,2023,55+,Startup,49.0277777777778,54383,9
France,Agriculture,Stable Diffusion,2024,18-24,Enterprise,53.3269230769231,74208,13
France,Agriculture,Stable Diffusion,2024,18-24,SME,40.8733333333333,86146,15
France,Agriculture,Stable Diffusion,2024,18-24,Startup,55.1742857142857,72212,14
France,Agriculture,Stable Diffusion,2024,25-34,Enterprise,65.3933333333333,47664,9
France,Agriculture,Stable Diffusion,2024,25-34,SME,29.8375,65734,12
France,Agriculture,Stable Diffusion,2024,25-34,Startup,52.8657142857143,67800,14
France,Agriculture,Stable Diffusion,2024,35-44,Enterprise,50.2135714285714,75257,14
France,Agriculture,Stable Diffusion,2024,35-44,SME,58.0745454545455,48794,11
France,Agriculture,Stable Diffusion,2024,35-44,Startup,58.6607142857143,86366,14
France,Agriculture,Stable Diffusion,2024,45-54,Enterprise,53.5688888888889,48083,9
France,Agriculture,Stable Diffusion,2024,45-54,SME,45.5411764705882,63941,17
France,Agriculture,Stable Diffusion,2024,45-54,Startup,52.215,52553,12
France,Agriculture,Stable Diffusion,2024,55+,Enterprise,52.7546666666667,87866,15
France,Agriculture,Stable Diffusion,2024,55+,SME,60.0458333333333,66473,12
France,Agriculture,Stable Diffusion,2024,55+,Startup,60.6621428571429,68282,14
France,Education,Bard,2023,18-24,Enterprise,96.1,5312,1
France,Education,Bard,2023,18-24,SME,68.63,2430,1
France,Education,Bard,2023,18-24,Startup,62.3933333333333,17550,3
France,Education,Bard,2023,25-34,Enterprise,47.0385714285714,28031,7
France,Education,Bard,2023,25-34,SME,62.8742857142857,24521,7
France,Education,Bard,2023,25-34,Startup,14.75,905,1
France,Education,Bard,2023,35-44,Enterprise,47.98,11083,3
France,Education,Bard,2023,35-44,SME,39.425,2057,2
France,Education,Bard,2023,35-44,Startup,32.11,7022,1
France,Education,Bard,2023,45-54,Enterprise,48.576,23226,5
France,Education,Bard,2023,45-54,SME,80.0733333333333,19164,3
France,Education,Bard,2023,45-54,Startup,17.825,14833,2
France,Education,Bard,2023,55+,Enterprise,53.9825,25431,4
France,Education,Bard,2023,55+,Startup,59.485,8755,2
France,Education,Bard,2024,18-24,Enterprise,45.7742857142857,22336,7
France,Education,Bard,2024,18-24,SME,43.0228571428571,52263,7
France,Education,Bard,2024,18-24,Startup,63.5271428571429,37503,7
France,Education,Bard,2024,25-34,Enterprise,46.46875,49576,8
France,Education,Bard,2024,25-34,SME,55.7725,46613,8
France,Education,Bard,2024,25-34,Startup,52.4338461538462,68788,13
France,Education,Bard,2024,35-44,Enterprise,50.7444444444444,55662,9
France,Education,Bard,2024,35-44,SME,61.83875,32872,8
France,Education,Bard,2024,35-44,Startup,63.906,30896,5
France,Education,Bard,2024,45-54,Enterprise,43.6,26864,5
France,Education,Bard,2024,45-54,SME,41.0233333333333,85559,15
France,Education,Bard,2024,45-54,Startup,52.3345454545454,57292,11
France,Education,Bard,2024,55+,Enterprise,61.8816666666667,26292,6
France,Education,Bard,2024,55+,SME,53.368,21921,5
France,Education,Bard,2024,55+,Startup,55.4375,34993,8
France,Education,ChatGPT,2023,18-24,Enterprise,47.2292307692308,67407,13
France,Education,ChatGPT,2023,18-24,SME,31.7866666666667,37270,9
France,Education,ChatGPT,2023,18-24,Startup,46.9886666666667,58043,15
France,Education,ChatGPT,2023,25-34,Enterprise,55.9272727272727,49970,11
France,Education,ChatGPT,2023,25-34,SME,45.785,58805,10
France,Education,ChatGPT,2023,25-34,Startup,44.3966666666667,81571,15
France,Education,ChatGPT,2023,35-44,Enterprise,52.040625,69624,16
France,Education,ChatGPT,2023,35-44,SME,48.3994117647059,60720,17
France,Education,ChatGPT,2023,35-44,Startup,52.6855555555556,107602,18
France,Education,ChatGPT,2023,45-54,Enterprise,49.0421428571429,62724,14
France,Education,ChatGPT,2023,45-54,SME,58.6369230769231,68117,13
France,Education,ChatGPT,2023,45-54,Startup,53.993125,72027,16
France,Education,ChatGPT,2023,55+,Enterprise,39.278125,97606,16
France,Education,ChatGPT,2023,55+,SME,48.4933333333333,105201,18
France,Education,ChatGPT,2023,55+,Startup,56.548,68783,15
France,Education,ChatGPT,2024,18-24,Enterprise,53.6848,108564,25
France,Education,ChatGPT,2024,18-24,SME,50.1221951219512,216081,41
France,Education,ChatGPT,2024,18-24,Startup,49.1909523809524,216117,42
France,Education,ChatGPT,2024,25-34,Enterprise,35.5883870967742,145767,31
France,Education,ChatGPT,2024,25-34,SME,45.9856666666667,154283,30
France,Education,ChatGPT,2024,25-34,Startup,55.5074285714286,209516,35
France,Education,ChatGPT,2024,35-44,Enterprise,49.7970967741935,197168,31
France,Education,ChatGPT,2024,35-44,SME,57.2652631578947,205290,38
France,Education,ChatGPT,2024,35-44,Startup,43.9075675675676,166721,37
France,Education,ChatGPT,2024,45-54,Enterprise,51.8696666666667,148995,30
France,Education,ChatGPT,2024,45-54,SME,44.4324,101086,25
France,Education,ChatGPT,2024,45-54,Startup,49.9646808510638,187556,47
France,Education,ChatGPT,2024,55+,Enterprise,54.48,186220,34
France,Education,ChatGPT,2024,55+,SME,47.2892307692308,146027,26
France,Education,ChatGPT,2024,55+,Startup,52.7654761904762,215044,42
France,Education,Claude,2023,18-24,Enterprise,54.0028571428571,37797,7
France,Education,Claude,2023,18-24,SME,28.16,14831,3
France,Education,Claude,2023,18-24,Startup,46.245,9264,2
France,Education,Claude,2023,25-34,Enterprise,62.3366666666667,12117,3
France,Education,Claude,2023,25-34,SME,10.28,4204,1
France,Education,Claude,2023,25-34,Startup,41.7933333333333,13835,3
France,Education,Claude,2023,35-44,Enterprise,65.8975,18773,4
France,Education,Claude,2023,35-44,SME,38.25,17902,2
France,Education,Claude,2023,35-44,Startup,67.0466666666667,22302,3
France,Education,Claude,2023,45-54,Enterprise,56.925,7202,2
France,Education,Claude,2023,45-54,SME,67.915,19108,2
France,Education,Claude,2023,45-54,Startup,47.75,8711,1
France,Education,Claude,2023,55+,Enterprise,49.02,12954,4
France,Education,Claude,2023,55+,SME,64.7066666666667,8533,3
France,Education,Claude,2024,18-24,Enterprise,6.19,4897,1
France,Education,Claude,2024,18-24,SME,17.2633333333333,12952,3
France,Education,Claude,2024,18-24,Startup,44.84,15028,3
France,Education,Claude,2024,25-34,Enterprise,54.31,29488,6
France,Education,Claude,2024,25-34,SME,49.9983333333333,33594,6
France,Education,Claude,2024,25-34,Startup,38.7725,26215,4
France,Education,Claude,2024,35-44,Enterprise,42.455,37673,6
France,Education,Claude,2024,35-44,SME,51.6966666666667,11510,3
France,Education,Claude,2024,35-44,Startup,53.6833333333333,17147,3
France,Education,Claude,2024,45-54,Enterprise,52.1833333333333,13270,3
France,Education,Claude,2024,45-54,SME,55.8133333333333,49347,9
France,Education,Claude,2024,45-54,Startup,39.506,17596,5
France,Education,Claude,2024,55+,Enterprise,13.535,19789,4
France,Education,Claude,2024,55+,SME,66.53,15100,3
France,Education,Claude,2024,55+,Startup,48.2166666666667,19638,3
France,Education,Midjourney,2023,18-24,Enterprise,43.1466666666667,39608,9
France,Education,Midjourney,2023,18-24,SME,36.5457142857143,69310,14
France,Education,Midjourney,2023,18-24,Startup,58.8941666666667,61653,12
France,Education,Midjourney,2023,25-34,Enterprise,52.7833333333333,53691,12
France,Education,Midjourney,2023,25-34,SME,61.1133333333333,53333,9
France,Education,Midjourney,2023,25-34,Startup,74.7433333333333,26579,6
France,Education,Midjourney,2023,35-44,Enterprise,62.03,47222,9
France,Education,Midjourney,2023,35-44,SME,47.345,37068,8
France,Education,Midjourney,2023,35-44,Startup,47.74125,65865,16
France,Education,Midjourney,2023,45-54,Enterprise,59.2388888888889,47092,9
France,Education,Midjourney,2023,45-54,SME,43.03,46600,7
France,Education,Midjourney,2023,45-54,Startup,60.8525,109870,20
France,Education,Midjourney,2023,55+,Enterprise,52.42,20952,6
France,Education,Midjourney,2023,55+,SME,44.9481818181818,44577,11
France,Education,Midjourney,2023,55+,Startup,43.9266666666667,86132,15
France,Education,Midjourney,2024,18-24,Enterprise,58.8914285714286,104609,21
France,Education,Midjourney,2024,18-24,SME,46.821935483871,172098,31
France,Education,Midjourney,2024,18-24,Startup,51.0210714285714,136404,28
France,Education,Midjourney,2024,25-34,Enterprise,49.95875,200627,40
France,Education,Midjourney,2024,25-34,SME,53.322,139868,25
France,Education,Midjourney,2024,25-34,Startup,45.035,122074,26
France,Education,Midjourney,2024,35-44,Enterprise,48.3388,129933,25
France,Education,Midjourney,2024,35-44,SME,49.084,140053,30
France,Education,Midjourney,2024,35-44,Startup,57.1575,160420,28
France,Education,Midjourney,2024,45-54,Enterprise,54.2727272727273,195743,33
France,Education,Midjourney,2024,45-54,SME,52.4041379310345,146163,29
France,Education,Midjourney,2024,45-54,Startup,44.756,101984,20
France,Education,Midjourney,2024,55+,Enterprise,46.921935483871,133248,31
France,Education,Midjourney,2024,55+,SME,39.5714285714286,117294,21
France,Education,Midjourney,2024,55+,Startup,42.8734615384615,110944,26
France,Education,Stable Diffusion,2023,18-24,Enterprise,83.86,7992,2
France,Education,Stable Diffusion,2023,18-24,SME,72.3885714285714,35988,7
France,Education,Stable Diffusion,2023,18-24,Startup,55.8271428571429,36296,7
France,Education,Stable Diffusion,2023,25-34,Enterprise,50.67,24601,5
France,Education,Stable Diffusion,2023,25-34,SME,61.71,16823,5
France,Education,Stable Diffusion,2023,25-34,Startup,32.47,33698,7
France,Education,Stable Diffusion,2023,35-44,Enterprise,24.645,20972,4
France,Education,Stable Diffusion,2023,35-44,SME,57.1088888888889,50173,9
France,Education,Stable Diffusion,2023,35-44,Startup,42.55,26934,4
France,Education,Stable Diffusion,2023,45-54,Enterprise,38.006,24501,5
France,Education,Stable Diffusion,2023,45-54,SME,56.7966666666667,25231,6
France,Education,Stable Diffusion,2023,45-54,Startup,49.4485714285714,36249,7
France,Education,Stable Diffusion,2023,55+,Enterprise,43.102,47494,10
France,Education,Stable Diffusion,2023,55+,SME,66.98,64432,10
France,Education,Stable Diffusion,2023,55+,Startup,46.7228571428571,35366,7
France,Education,Stable Diffusion,2024,18-24,Enterprise,36.316,63899,15
France,Education,Stable Diffusion,2024,18-24,SME,47.1177777777778,25386,9
France,Education,Stable Diffusion,2024,18-24,Startup,47.7953333333333,78818,15
France,Education,Stable Diffusion,2024,25-34,Enterprise,53.8515384615385,63633,13
France,Education,Stable Diffusion,2024,25-34,SME,57.9588888888889,43552,9
France,Education,Stable Diffusion,2024,25-34,Startup,42.642,33223,10
France,Education,Stable Diffusion,2024,35-44,Enterprise,50.3386666666667,74307,15
France,Education,Stable Diffusion,2024,35-44,SME,51.1733333333333,103057,18
France,Education,Stable Diffusion,2024,35-44,Startup,52.9225,26602,8
France,Education,Stable Diffusion,2024,45-54,Enterprise,43.21,37177,11
France,Education,Stable Diffusion,2024,45-54,SME,50.0072727272727,52945,11
France,Education,Stable Diffusion,2024,45-54,Startup,46.6763636363636,65013,11
France,Education,Stable Diffusion,2024,55+,Enterprise,46.56,76390,14
France,Education,Stable Diffusion,2024,55+,SME,46.1685714285714,39367,7
France,Education,Stable Diffusion,2024,55+,Startup,51.6355,96925,20
France,Finance,Bard,2023,18-24,Enterprise,64.6828571428571,28166,7
France,Finance,Bard,2023,18-24,SME,55.845,14280,2
France,Finance,Bard,2023,18-24,Startup,30.304,31130,5
France,Finance,Bard,2023,25-34,Enterprise,59.825,19622,4
France,Finance,Bard,2023,25-34,SME,42.295,12428,2
France,Finance,Bard,2023,25-34,Startup,45.08,7337,1
France,Finance,Bard,2023,35-44,Enterprise,52.5433333333333,23159,3
France,Finance,Bard,2023,35-44,SME,56.0975,45713,8
France,Finance,Bard,2023,35-44,Startup,15.1975,11530,4
France,Finance,Bard,2023,45-54,Enterprise,39.9366666666667,9351,3
France,Finance,Bard,2023,45-54,SME,38.572,20056,5
France,Finance,Bard,2023,45-54,Startup,59.5333333333333,17237,3
France,Finance,Bard,2023,55+,Enterprise,39.2157142857143,39611,7
France,Finance,Bard,2023,55+,SME,6.995,9757,2
France,Finance,Bard,2023,55+,Startup,44.38,20315,4
France,Finance,Bard,2024,18-24,Enterprise,52.9128571428571,38048,7
France,Finance,Bard,2024,18-24,SME,23.472,32096,5
France,Finance,Bard,2024,18-24,Startup,35.1442857142857,39521,7
France,Finance,Bard,2024,25-34,Enterprise,61.0466666666667,48340,9
France,Finance,Bard,2024,25-34,SME,35.674,46732,10
France,Finance,Bard,2024,25-34,Startup,48.29,61494,11
France,Finance,Bard,2024,35-44,Enterprise,54.3214285714286,28916,7
France,Finance,Bard,2024,35-44,SME,58.2007692307692,46908,13
France,Finance,Bard,2024,35-44,Startup,56.5,32554,8
France,Finance,Bard,2024,45-54,Enterprise,74.3977777777778,38777,9
France,Finance,Bard,2024,45-54,SME,53.5336363636364,45857,11
France,Finance,Bard,2024,45-54,Startup,51.054,22119,5
France,Finance,Bard,2024,55+,Enterprise,54.7173333333333,79251,15
France,Finance,Bard,2024,55+,SME,54.4455555555556,45183,9
France,Finance,Bard,2024,55+,Startup,38.11,36679,8
France,Finance,ChatGPT,2023,18-24,Enterprise,54.785,63844,16
France,Finance,ChatGPT,2023,18-24,SME,39.6571428571429,70726,14
France,Finance,ChatGPT,2023,18-24,Startup,50.3713333333333,64353,15
France,Finance,ChatGPT,2023,25-34,Enterprise,55.4135714285714,78416,14
France,Finance,ChatGPT,2023,25-34,SME,42.0552941176471,113590,17
France,Finance,ChatGPT,2023,25-34,Startup,64.9492857142857,43843,14
France,Finance,ChatGPT,2023,35-44,Enterprise,52.1272222222222,107800,18
France,Finance,ChatGPT,2023,35-44,SME,56.732,48849,10
France,Finance,ChatGPT,2023,35-44,Startup,49.2418181818182,58163,11
France,Finance,ChatGPT,2023,45-54,Enterprise,43.1018181818182,47098,11
France,Finance,ChatGPT,2023,45-54,SME,45.1107142857143,77517,14
France,Finance,ChatGPT,2023,45-54,Startup,60.1021428571429,82232,14
France,Finance,ChatGPT,2023,55+,Enterprise,57.6211764705882,87890,17
France,Finance,ChatGPT,2023,55+,SME,59.8977777777778,35927,9
France,Finance,ChatGPT,2023,55+,Startup,44.94,88903,18
France,Finance,ChatGPT,2024,18-24,Enterprise,63.0236363636364,114540,22
France,Finance,ChatGPT,2024,18-24,SME,46.3888235294118,189429,34
France,Finance,ChatGPT,2024,18-24,Startup,47.9751515151515,182848,33
France,Finance,ChatGPT,2024,25-34,Enterprise,41.422962962963,145592,27
